0.0,0.25,0.6992325726208709,0.0
0.0,0.5,0.032392275469828924,0.0
1.0,0.75,0.7967269065686904,1.0
0.0,1.0,0.2502839446038635,0.0
0.0,0.5,0.5321028002672213,0.0
0.0,0.75,0.07396906283153093,0.0
0.0,0.25,0.5911041991453813,0.0
1.0,1.0,0.07345742036650371,0.0
1.0,0.75,0.8215277966401201,1.0
1.0,0.25,0.460864442837828,1.0
0.0,0.5,0.9362272110690905,1.0
1.0,1.0,0.6604823448610534,1.0
0.0,0.5,0.29813952081517603,0.0
1.0,1.0,0.30627981942037963,1.0
0.0,0.75,0.05710832462507032,0.0
0.0,0.5,0.39271971684454443,0.0
0.0,0.5,0.9732320525388154,1.0
1.0,1.0,0.17922640264755885,0.0
1.0,0.75,0.9050202919215435,1.0
1.0,0.75,0.5193265751106858,1.0
0.0,0.0,0.7264187852877955,0.0
1.0,0.75,0.2700808748033158,1.0
1.0,0.0,0.057912847892374386,0.0
0.0,0.75,0.6148846846076866,0.0
0.0,0.75,0.23891020657389717,0.0
1.0,0.5,0.6828578509360226,1.0
1.0,0.25,0.901863858182022,1.0
1.0,0.25,0.04080754080639948,0.0
0.0,0.5,0.49687636875127883,0.0
1.0,0.25,0.0959573179156541,0.0
0.0,0.75,0.4426135020008105,0.0
1.0,0.25,0.0868788023937237,0.0
0.0,0.5,0.8121808421964786,1.0
1.0,0.75,0.17984812336611278,0.0
0.0,0.75,0.9714844337367683,1.0
0.0,0.75,0.23031057061574234,0.0
0.0,0.5,0.9683412276139899,1.0
1.0,0.75,0.3520546248752392,1.0
1.0,0.75,0.9690579891702953,1.0
1.0,1.0,0.4431665378645455,1.0
0.0,0.0,0.826458410397743,1.0
1.0,0.75,0.522306845555482,1.0
0.0,1.0,0.3357903452398563,0.0
1.0,0.0,0.10610712479182338,0.0
1.0,0.25,0.38865068948402115,1.0
0.0,1.0,0.8201952496729918,1.0
1.0,1.0,0.9894888857368789,1.0
1.0,0.75,0.8862519570704409,1.0
1.0,0.5,0.5975113796642123,1.0
0.0,0.0,0.9852802679927272,1.0
0.0,0.5,0.8099999762383787,1.0
0.0,0.25,0.6509383108843505,0.0
0.0,1.0,0.5977007962738,0.0
0.0,1.0,0.4881708639931971,0.0
0.0,0.75,0.6377748320725509,0.0
1.0,0.0,0.8628179015122255,1.0
1.0,0.25,0.3245658658116469,1.0
1.0,0.5,0.08979545036003045,0.0
1.0,0.5,0.9060592746297567,1.0
0.0,0.5,0.08975802318625292,0.0
0.0,0.75,0.3436201390800686,0.0
0.0,0.5,0.3225647398138065,0.0
0.0,0.25,0.10201251430749825,0.0
0.0,0.25,0.36467668712828283,0.0
1.0,0.5,0.3938989031607575,1.0
1.0,0.25,0.1998146190929201,0.0
1.0,0.5,0.31390325748358583,1.0
1.0,1.0,0.04406661712966675,0.0
1.0,1.0,0.7134591082390497,1.0
0.0,0.5,0.9764297770736602,1.0
0.0,0.75,0.8717786185085364,1.0
1.0,0.75,0.7833375916730854,1.0
0.0,0.5,0.10632111721562765,0.0
1.0,0.0,0.6330526050407691,1.0
1.0,1.0,0.39053942263010755,1.0
1.0,0.75,0.36399600564222134,1.0
1.0,0.0,0.24703462564546053,0.0
0.0,0.25,0.9992827391718637,1.0
1.0,0.5,0.7690860195244417,1.0
0.0,0.25,0.3250847131127542,0.0
1.0,0.25,0.511571157242289,1.0
1.0,0.25,0.48492229910277795,1.0
1.0,0.5,0.9184814969299664,1.0
0.0,0.5,0.5032579411603503,0.0
1.0,0.5,0.7023024205052985,1.0
1.0,0.0,0.4953122474929704,1.0
0.0,0.5,0.6024340773667228,0.0
0.0,1.0,0.8237463818327133,1.0
1.0,0.0,0.8420127886294775,1.0
0.0,0.0,0.41094634878371816,0.0
1.0,0.0,0.5560087357669288,1.0
1.0,0.0,0.19680938118785507,0.0
0.0,0.5,0.19616325332068196,0.0
0.0,0.25,0.6450450569035672,0.0
0.0,0.0,0.6613521020546411,0.0
0.0,0.0,0.14213295523080705,0.0
0.0,0.0,0.023628312317430455,0.0
0.0,0.25,0.8268205182456568,1.0
0.0,0.5,0.13413736922056696,0.0
0.0,0.0,0.24767125562452663,0.0
1.0,0.0,0.07157783227744496,0.0
1.0,0.75,0.07211656567384395,0.0
1.0,0.5,0.7975136625650497,1.0
1.0,1.0,0.1944747403259265,0.0
0.0,1.0,0.8563817427273062,1.0
